time,0
1894-06-15,-0.69645697
1894-07-15,-0.7120756
1894-08-15,-0.28872538
1894-09-15,-0.56461596
1894-10-15,-0.7627057
1894-11-15,-0.90928555
1894-12-15,-0.52868056
1895-01-15,-0.5652255
1895-02-15,-1.0911952
1895-03-15,-1.0833267
1895-04-15,-1.054735
1895-05-15,-0.27855486
1895-06-15,-0.19995521
1895-07-15,0.19661133
1895-08-15,0.2830733
1895-09-15,0.47839168
1895-10-15,0.27320313
1895-11-15,0.21598446
1895-12-15,0.3813797
1896-01-15,0.1721859
1896-02-15,-0.054317478
1896-03-15,-0.39154434
1896-04-15,-0.6430738
1896-05-15,-0.5418549
1896-06-15,0.3322446
1896-07-15,1.0886304
1896-08-15,1.1717129
1896-09-15,1.0960102
1896-10-15,0.9436624
1896-11-15,1.2941439
1896-12-15,1.2611648
1897-01-15,1.127674
1897-02-15,0.50003225
1897-03-15,-0.44570547
1897-04-15,-1.0548342
1897-05-15,-0.9586024
1897-06-15,-0.57562596
1897-07-15,-0.20137995
1897-08-15,-0.17833722
1897-09-15,-0.12652922
1897-10-15,-0.5908664
1897-11-15,-1.2264544
1897-12-15,-0.59340113
1898-01-15,-0.17112496
1898-02-15,-0.62288874
1898-03-15,-1.3883045
1898-04-15,-0.97830427
1898-05-15,-0.7112824
1898-06-15,-0.4173141
1898-07-15,-0.47552538
1898-08-15,-0.45703578
1898-09-15,-0.46770513
1898-10-15,-0.6511854
1898-11-15,-0.85770583
1898-12-15,-0.9162952
1899-01-15,-0.35245287
1899-02-15,-0.8170558
1899-03-15,-0.8910661
1899-04-15,-0.4345746
1899-05-15,-0.5522038
1899-06-15,-0.31570613
1899-07-15,0.28379017
1899-08-15,0.50858307
1899-09-15,0.4823513
1899-10-15,0.4452014
1899-11-15,0.8667922
1899-12-15,1.1978656
1900-01-15,1.1722857
1900-02-15,0.9405148
1900-03-15,0.40796494
1900-04-15,-0.04944414
1900-05-15,0.23308522
1900-06-15,0.3713032
1900-07-15,0.6467416
1900-08-15,0.41600415
1900-09-15,0.16241108
1900-10-15,0.009641603
1900-11-15,-0.24463665
1900-12-15,-0.040409137
1901-01-15,0.22652404
1901-02-15,0.10233118
1901-03-15,-0.68119615
1901-04-15,-0.82994455
1901-05-15,-1.0007834
1901-06-15,-0.69654685
1901-07-15,-0.36599952
1901-08-15,-0.13446599
1901-09-15,-0.1608882
1901-10-15,-0.40901768
1901-11-15,-0.4471665
1901-12-15,-0.2313
1902-01-15,0.10580659
1902-02-15,-0.10351768
1902-03-15,-0.22902682
1902-04-15,0.011156082
1902-05-15,0.0017472804
1902-06-15,0.81921554
1902-07-15,1.706935
1902-08-15,2.036964
1902-09-15,2.158584
1902-10-15,2.039044
1902-11-15,1.9597943
1902-12-15,1.556144
1903-01-15,1.4289645
1903-02-15,1.132995
1903-03-15,0.4363655
1903-04-15,-0.3066444
1903-05-15,-0.51649433
1903-06-15,-0.32544482
1903-07-15,-0.24289936
1903-08-15,-0.73030543
1903-09-15,-0.70305455
1903-10-15,-0.9379356
1903-11-15,-0.9850652
1903-12-15,-0.72052467
1904-01-15,-1.014865
1904-02-15,-1.2447944
1904-03-15,-1.4749552
1904-04-15,-0.9314044
1904-05-15,-0.47954357
1904-06-15,0.05541438
1904-07-15,0.4597115
1904-08-15,0.6484949
1904-09-15,0.47829977
1904-10-15,0.4024425
1904-11-15,0.68633425
1904-12-15,0.9553695
1905-01-15,1.0094049
1905-02-15,0.8794234
1905-03-15,0.5235038
1905-04-15,0.40102756
1905-05-15,0.5274758
1905-06-15,0.82276297
1905-07-15,1.4588313
1905-08-15,1.7842041
1905-09-15,1.7930557
1905-10-15,1.1545718
1905-11-15,0.8490445
1905-12-15,0.9500905
1906-01-15,0.80444515
1906-02-15,0.16156244
1906-03-15,-0.1776352
1906-04-15,-0.6751044
1906-05-15,-0.7491744
1906-06-15,-0.6361751
1906-07-15,-0.43380016
1906-08-15,-0.5116948
1906-09-15,-0.34027445
1906-10-15,-0.19252825
1906-11-15,-0.49954587
1906-12-15,-0.6551149
1907-01-15,-0.7073549
1907-02-15,-0.89265466
1907-03-15,-1.096275
1907-04-15,-1.0747335
1907-05-15,-0.67728406
1907-06-15,-0.23766562
1907-07-15,0.11500156
1907-08-15,0.6242754
1907-09-15,0.33586165
1907-10-15,0.15372252
1907-11-15,-0.24225599
1907-12-15,-0.16226983
1908-01-15,0.21290606
1908-02-15,0.022641987
1908-03-15,-0.42050564
1908-04-15,-1.2169559
1908-05-15,-1.010266
1908-06-15,-0.38955545
1908-07-15,0.15906173
1908-08-15,0.07082379
1908-09-15,-0.20559585
1908-10-15,-0.6044556
1908-11-15,-0.72152543
1908-12-15,-0.96449554
1909-01-15,-1.1820961
1909-02-15,-1.0814648
1909-03-15,-0.87679446
1909-04-15,-1.0722063
1909-05-15,-0.9438225
1909-06-15,-0.56755614
1909-07-15,-0.24355483
1909-08-15,-0.11799526
1909-09-15,-0.7862147
1909-10-15,-1.0594254
1909-11-15,-0.96840525
1909-12-15,-0.9868953
1910-01-15,-1.120365
1910-02-15,-1.3761754
1910-03-15,-1.831836
1910-04-15,-1.3281151
1910-05-15,-1.2258049
1910-06-15,-0.8529546
1910-07-15,-0.55488515
1910-08-15,-0.4439361
1910-09-15,-0.75962555
1910-10-15,-0.75239587
1910-11-15,-0.7005155
1910-12-15,-0.7340344
1911-01-15,-0.76630545
1911-02-15,-0.842535
1911-03-15,-1.0385358
1911-04-15,-0.9807851
1911-05-15,-0.6523625
1911-06-15,0.21402317
1911-07-15,1.0087817
1911-08-15,1.1440849
1911-09-15,0.72572124
1911-10-15,1.2078532
1911-11-15,1.1035632
1911-12-15,1.3138356
1912-01-15,1.3365839
1912-02-15,0.94426304
1912-03-15,0.5680966
1912-04-15,-0.06488463
1912-05-15,-0.16545333
1912-06-15,-0.38763604
1912-07-15,0.04191196
1912-08-15,0.46194425
1912-09-15,-0.20315892
1912-10-15,-0.40698594
1912-11-15,-0.6626562
1912-12-15,-0.4907894
1913-01-15,-0.25924498
1913-02-15,-0.42812687
1913-03-15,-0.6307656
1913-04-15,-0.55876374
1913-05-15,-0.31529415
1913-06-15,0.057674766
1913-07-15,0.47919077
1913-08-15,0.5391735
1913-09-15,0.35053107
1913-10-15,0.10148421
1913-11-15,0.5172752
1913-12-15,1.0371016
1914-01-15,1.1368566
1914-02-15,0.56476223
1914-03-15,0.15568352
1914-04-15,-0.4085445
1914-05-15,0.05514714
1914-06-15,0.19641306
1914-07-15,0.995411
1914-08-15,1.2613139
1914-09-15,1.5215722
1914-10-15,1.3695555
1914-11-15,0.8911441
1914-12-15,1.1773349
1915-01-15,1.2316042
1915-02-15,0.826813
1915-03-15,-0.17126451
1915-04-15,-0.027972758
1915-05-15,0.16621548
1915-06-15,0.18818313
1915-07-15,0.030592054
1915-08-15,-0.15938586
1915-09-15,-0.39360857
1915-10-15,-0.89367616
1915-11-15,-1.1990548
